wdid,str_name,div,utm_x,utm_y,OBJECTID,AREA,PERIMETER,WDS_,WDS_ID,DIST,DIV_2,SYSTEM,LDIST,RDIST,FREQ,Shape_Leng,Shape_Area
"4400570",CARD DITCH,6.00000000000,300273.00000000000,4465747.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400572",CARRIGAN-AVERILL D,6.00000000000,281195.00000000000,4453715.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400573",CATARACT DITCH,6.00000000000,298736.09999999998,4512971.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400583",CROSS MTN PUMP - GROUNDS,6.00000000000,227119.39999999999,4493262.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400584",CROSS MTN PUMP NO 1,6.00000000000,222521.39999999999,4490432.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400585",CRYSTAL CK DITCH,6.00000000000,291310.00000000000,4452216.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400586",D D & E DITCH,6.00000000000,265409.90000000002,4463378.09999999963,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400587",D D FERGUSON D NO 2,6.00000000000,273732.90000000002,4453823.09999999963,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400589",DEEP CUT IRRIGATING DITCH,6.00000000000,290554.00000000000,4487415.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400590",DEER CK & MORAPOS D,6.00000000000,275021.00000000000,4466284.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400591",DEER CK DITCH,6.00000000000,276209.90000000002,4465323.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400593",DENNISON & MARTIN D,6.00000000000,276349.00000000000,4460440.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400600",DUBEAU & DUNCKLEY DITCH,6.00000000000,310453.00000000000,4462396.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400601",DUNSTON DITCH,6.00000000000,299163.00000000000,4465637.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400603",EAST SIDE GRIESER D,6.00000000000,304291.00000000000,4461623.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400605",EGRY DITCH NO 1,6.00000000000,310599.90000000002,4451937.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400607",EGRY MESA DITCH,6.00000000000,310485.90000000002,4446776.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400608",EGRY DITCH NO 2,6.00000000000,310135.00000000000,4452156.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400610",ELK HORN DITCH,6.00000000000,262869.00000000000,4461066.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400611",ELK TRAIL DITCH,6.00000000000,289309.00000000000,4452410.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400612",ELKHORN IRR DITCH,6.00000000000,294561.09999999998,4508266.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400613",ELLGEN DITCH,6.00000000000,271385.00000000000,4477531.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400614",ELLIS & KITCHENS D,6.00000000000,307669.09999999998,4507818.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400615",ELLIS DITCH,6.00000000000,292174.00000000000,4453204.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400628",GIBBONS WILSON JORDAN D,6.00000000000,277189.00000000000,4460226.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400635",GRIESER DITCH,6.00000000000,304137.00000000000,4461289.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400638",HADDEN BASE DITCH,6.00000000000,279819.00000000000,4456199.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400639",HALEY DITCH NO 1,6.00000000000,311765.90000000002,4451544.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400640",HALEY DITCH NO 2,6.00000000000,311909.90000000002,4451614.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400641",HALL & HARRISON D,6.00000000000,275168.00000000000,4497407.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400645",HARPER DITCH 2,6.00000000000,285421.00000000000,4467922.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400647",HAUGHEY IRR DITCH,6.00000000000,289342.09999999998,4517531.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400651",HIGHLAND DITCH,6.00000000000,277809.00000000000,4459134.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400652",HIGHLAND AKA HIGHLINE D,6.00000000000,295809.00000000000,4466092.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400655",HUGHES IRRIG D,6.00000000000,290531.00000000000,4470329.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400657",HUSTON DITCH,6.00000000000,266426.00000000000,4459353.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400660",J A MARTIN DITCH,6.00000000000,270621.90000000002,4453863.09999999963,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400661",J P MORIN DITCH,6.00000000000,295017.00000000000,4465175.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400662",J T JARVIS DITCH,6.00000000000,278569.00000000000,4471837.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400667",JOHN LYONS DITCH,6.00000000000,294360.00000000000,4459857.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400668",JOHN ROSCORLA DITCH,6.00000000000,273512.90000000002,4450107.09999999963,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400669",J W KELLOGG D 1,6.00000000000,277302.00000000000,4461642.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400670",J W KELLOGG D 2,6.00000000000,275966.90000000002,4462786.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400671",JOHNSON DITCH,6.00000000000,294921.00000000000,4464286.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400672",JOHNSON IRR DITCH,6.00000000000,298907.00000000000,4463044.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400673",JOS COLLOM DESERT LAND D,6.00000000000,263183.00000000000,4458916.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400675",JUNIPER MTN TUNNEL,6.00000000000,257534.79999999999,4479367.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400677",K DIAMOND DITCH,6.00000000000,252684.00000000000,4480806.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400681",LAMB IRR DITCH,6.00000000000,286086.00000000000,4519533.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400683",LE CLAIRE DITCH,6.00000000000,291470.00000000000,4455805.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400688",LITTLE BEAR DITCH,6.00000000000,293954.09999999998,4506505.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400689",LOUIE PL & DITCH,6.00000000000,286651.00000000000,4491262.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400691",M DITCH,6.00000000000,285448.00000000000,4487102.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400692",MARTIN CK DITCH,6.00000000000,274510.90000000002,4447268.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400694",MAYBELL CANAL,6.00000000000,246373.70000000001,4484563.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400697",MCDONALD & HALL D,6.00000000000,288278.09999999998,4511286.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400699",MCKINLAY DITCH NO 1,6.00000000000,305858.09999999998,4503324.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400700",MCKINLAY DITCH NO 2,6.00000000000,306915.00000000000,4502220.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400702",MCINTYRE DITCH,6.00000000000,240765.00000000000,4489873.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400707",MILK CK DITCH 1,6.00000000000,265394.90000000002,4463268.09999999963,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400709",MILLER NO 2 DITCH,6.00000000000,304287.00000000000,4460256.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400710",MILLSPAUGH DITCH,6.00000000000,290846.09999999998,4518029.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400713",MORGAN DITCH,6.00000000000,252908.00000000000,4466422.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400716",MULLEN DITCH,6.00000000000,279762.00000000000,4459894.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400724",NORVELL DITCH,6.00000000000,294217.00000000000,4490126.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400725",OLDHAM D NO 2,6.00000000000,314534.00000000000,4500535.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400726",OWEN CARRIGAN DITCH,6.00000000000,281246.00000000000,4453665.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400727",PAGODA CK DITCH,6.00000000000,295403.00000000000,4451064.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400728",PAGODA DITCH,6.00000000000,292762.00000000000,4469522.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400729",PATRICK SWEENEY D,6.00000000000,252535.00000000000,4482039.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400730",PEARCE DITCH,6.00000000000,238302.60000000001,4491943.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400731",PECK IRRIG D,6.00000000000,291480.00000000000,4469713.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400733",PETER UEHLEIN D,6.00000000000,255360.70000000001,4458008.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400734",PIKE DITCH,6.00000000000,274696.00000000000,4464604.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400735",PINE CK DITCH,6.00000000000,288458.00000000000,4452104.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400737",POST CK DITCH,6.00000000000,310319.00000000000,4452359.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400738",PYRAMID DITCH,6.00000000000,313434.90000000002,4448862.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400740",RATCLIFF DITCH,6.00000000000,296861.00000000000,4465721.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400743",RIDER DITCH,6.00000000000,309968.00000000000,4463479.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400745",ROBERTS DITCH,6.00000000000,243659.70000000001,4487363.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400747",ROBY D AKA ROBY D NO 1,6.00000000000,277967.00000000000,4458829.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400748",ROBY DITCH NO 2,6.00000000000,278223.00000000000,4458704.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400756",SAND CREEK DITCH,6.00000000000,299239.00000000000,4464285.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400761",SELLERS CROWELL DITCH,6.00000000000,310280.00000000000,4462054.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400763",SMITH DITCH,6.00000000000,297752.00000000000,4490631.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400764",SOUTH FORK DITCH,6.00000000000,294058.00000000000,4463221.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400765",SOUTH SIDE DITCH,6.00000000000,288571.00000000000,4470386.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400769",STANLEY IRRIG DITCH,6.00000000000,291060.00000000000,4469527.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400770",STARR IRRIG DITCH,6.00000000000,298278.00000000000,4492403.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400773",SULLIVAN DITCH,6.00000000000,292972.00000000000,4460024.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400774",SULLIVAN DITCH NO 2,6.00000000000,292327.00000000000,4460135.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400778",SUNBEAM DITCH,6.00000000000,230546.50000000000,4493666.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400780",TAYLOR D NO 1 AKA MESA DITCH,6.00000000000,304641.00000000000,4456379.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400781",TAYLOR D NO 2,6.00000000000,304872.00000000000,4458344.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400782",TAYLOR DITCH,6.00000000000,262869.79999999999,4460749.09999999963,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400785",TIPTON IRR DITCH,6.00000000000,301550.09999999998,4506976.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400786",TISDEL D NO 2,6.00000000000,225530.39999999999,4492363.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400787",TURNER DITCH,6.00000000000,305366.00000000000,4457138.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400790",UTLEY DITCH,6.00000000000,285897.00000000000,4471383.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400791",VAN DORN IRRIG P L,6.00000000000,290245.00000000000,4495719.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400800",COOK DITCH,6.00000000000,296172.09999999998,4511379.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400801",CROSS MOUNTAIN PUMP DITCH,6.00000000000,229236.50000000000,4493405.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400802",CLARK PUMPSITE NO.  1,6.00000000000,282816.00000000000,4472021.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400805",DUZIK PUMP DIV D,6.00000000000,290989.00000000000,4487850.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400806",ELLGEN DITCH NO.2,6.00000000000,269924.00000000000,4478249.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400812",HART DITCH,6.00000000000,279258.00000000000,4457441.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400814",HIGHLINE DITCH,6.00000000000,275965.90000000002,4465826.20000000019,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400817",JOHNSON & WYATT ENL D,6.00000000000,293594.09999999998,4515000.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400818",KAGIE DITCH,6.00000000000,312909.00000000000,4461139.40000000037,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400820",LOWRY SEELEY PUMP,6.00000000000,256105.00000000000,4479337.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400833",RICHARDSON DITCH,6.00000000000,224868.39999999999,4491154.29999999981,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
"4400834",ROWLEY PUMP STATION,6.00000000000,291809.00000000000,4489132.00000000000,6,5777300000.000000000000000,423069.281000000017229,78.000000000000000,44.000000000000000,44,6,Yam/Wht,0,0,45.000000000000000,423066.009939413983375,5777200630.805226325988770
