wdid,str_name,div,utm_x,utm_y,OBJECTID,AREA,PERIMETER,DIST,DIV_2,SYSTEM,FREQ,Shape_Length,Shape_Area
6200524,BAKER NO 2 DITCH,4,298282.40000000002,4214439.59999999963,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200609,FRENCH DITCH NO 3,4,295333.29999999999,4199227.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200696,O R BOWERS NO 1 D,4,321047.50000000000,4221824.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200529,BIG DITCH,4,318739.00000000000,4235359.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200611,F S WILLIAM D NO 1,4,299056.29999999999,4216076.70000000019,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201249,BEAVER CREEK DITCH EAST,4,324517.90000000002,4263016.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200553,CEBOLLA CREEK DITCH,4,321693.50000000000,4219476.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200528,BIG BLUE DITCH,4,288352.59999999998,4247000.79999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200549,CARRIS THOMPSON DITCH,4,299649.29999999999,4225855.79999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200583,DWYER CREEK DITCH,4,299158.00000000000,4230261.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200508,ANTONIO FERRARO D NO 1,4,299595.29999999999,4220548.70000000019,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200672,MCKINLEY DITCH,4,282861.00000000000,4247959.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200684,MINERAL CREEK NO 1 D,4,319431.40000000002,4212862.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200685,MINERAL CREEK NO 2 D,4,319327.40000000002,4212585.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200894,CADWELL DITCH,4,324216.40000000002,4215197.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200652,LAKE FORK IRR DITCH,4,298575.29999999999,4216888.70000000019,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200808,YOUMANS IRG DITCH,4,297152.40000000002,4226536.79999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200754,SOUTH  BEAVER CREEK DITCH,4,324942.90000000002,4262098.79999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200730,ROCK CREEK DITCH,4,322003.50000000000,4221482.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200606,FREEMAN DITCH,4,290628.29999999999,4198302.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200641,INDIAN CREEK IRR DITCH,4,306227.40000000002,4240615.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201652,E P WILSON NO 3 ALT PT,4,303547.29999999999,4237778.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200723,REECE RICHART NO 2 D,4,293697.29999999999,4197947.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201465,PERRIN DITCH,4,280933.00000000000,4252780.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200596,FERRIS DITCH,4,320074.50000000000,4229014.59999999963,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200825,YOUMANS NO 1 DITCH,4,320409.50000000000,4222613.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6800789,CIMARRON FEEDER GARNET DITCH,4,275972.00000000000,4224704.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200653,LAKE FORK NO 1 DITCH,4,304271.40000000002,4240636.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200752,SODERQUIST D NO 1,4,323042.59999999998,4240302.70000000019,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200732,RUDOLPH IRG DITCH,4,318545.59999999998,4233926.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201990,SOUTHERN UTE DITCH R-7,4,311211.70000000001,4250410.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200722,REECE RICHART NO 1 D,4,292922.29999999999,4198125.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200815,CIMARRON CANAL COAL CREEK,4,274836.00000000000,4242128.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200563,CLIFF IRR DITCH NO 2,4,322623.50000000000,4217156.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200548,CARR IRRIGATING DITCH,4,302560.29999999999,4235976.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200971,OLD ROAD DITCH,4,283458.00000000000,4253327.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200608,FRENCH DITCH NO 2,4,295031.29999999999,4199527.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200739,SAMMONS POWDERHORN D,4,314332.59999999998,4235086.29999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200786,VICKERS BROS NO 2 DITCH,4,298344.40000000002,4208400.59999999963,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200644,JOHNSON DITCH,4,302585.29999999999,4233538.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200552,CATHEDRAL BRANCH IRR D,4,323905.50000000000,4216319.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200686,MINERAL CREEK NO 3 D,4,319176.40000000002,4213616.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200619,HATCHER DITCH,4,319085.40000000002,4215486.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200845,COBB-CEBOLLA CR D NORTH POD,4,318471.50000000000,4233659.70000000019,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200731,ROCK CREEK IRR DITCH,4,321957.50000000000,4221493.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200500,ADDINGTON NO 1 D,4,303904.29999999999,4238848.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200559,CHILDS PARK DITCH,4,292792.00000000000,4198054.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201519,BARRETT DITCH,4,321528.50000000000,4234723.70000000019,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200607,FRENCH DITCH NO 1,4,292755.29999999999,4198054.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200791,WEGENER-KNOLL DITCH,4,314191.40000000002,4235562.79999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200742,SCHILDT-BROWN DITCH,4,278770.00000000000,4251526.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200580,D C BAKER NO 1 D,4,298408.29999999999,4216291.70000000019,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200637,HOT SPRINGS DITCH,4,317430.90000000002,4237566.29999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200575,CREEDE TRAIL IRR DITCH,4,324354.40000000002,4214944.40000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200741,SCHECKER DITCH,4,314050.29999999999,4238148.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200506,ANDREWS DITCH,4,317852.09999999998,4237512.79999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200760,SQUIRREL NO 1 DITCH,4,289124.00000000000,4251105.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200779,UPPER CEBOLLA DITCH,4,316743.90000000002,4213637.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200507,ANTHOLZ DITCH,4,282966.00000000000,4253432.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200963,CABIN CREEK DITCH,4,283736.00000000000,4253393.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201794,WATER GULCH DITCH,4,303328.00000000000,4238763.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200785,VICKERS BROS NO 1 DITCH,4,297964.40000000002,4208834.59999999963,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200564,COAL CREEK DITCH,4,274880.00000000000,4242126.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201513,HOLMAN DITCH NO 2,4,308293.29999999999,4209753.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200661,LONE PINE DITCH,4,311102.59999999998,4249357.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200572,COTTONWOOD DITCH,4,325792.90000000002,4259475.79999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6202023,HIGH BRIDGE PUMP AND PIPELINE,4,299254.00000000000,4222968.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200687,MINNIE B NO 2 DITCH,4,318878.29999999999,4215205.20000000019,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201000,INDIAN CREEK NORTH DITCH,4,305534.40000000002,4241172.90000000037,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200707,PETERSON & RILEY DITCH,4,280584.00000000000,4253640.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201089,R B WILSON D NO 1 2 3,4,314187.59999999998,4238931.29999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200765,STUMPY DITCH,4,284645.00000000000,4254090.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6201774,NICK GRAY DITCH,4,281607.00000000000,4250669.00000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200664,LOWER SPRING CR IRR D,4,321812.50000000000,4218128.50000000000,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200811,YOUMANS DITCH NO 3,4,320427.50000000000,4223181.59999999963,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200689,MOORE DITCH NO 1,4,325501.90000000002,4260279.79999999981,7,3724898214.1,419796.263,62,4,NONE,63,419797.458145102,3724924723.17873
6200569,COOPER NO 2 D,4,326259.90000000002,4265157.90000000037,10,42603815.602,199512.749,102,4, ,82,199513.580415659,42604245.4675415
6200536,BROWNING DITCH,4,326574.90000000002,4265207.90000000037,10,42603815.602,199512.749,102,4, ,82,199513.580415659,42604245.4675415
6800624,JOLLY DITCH,4,265239.40000000002,4231992.09999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800674,NATE CREEK NO 2 DITCH,4,267982.90000000002,4230316.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800532,COAL CREEK DITCH,4,260028.00000000000,4220778.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801263,SMITH-BROWN DITCH,4,262919.90000000002,4219392.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800703,REED OVERMAN DITCH,4,251307.00000000000,4222394.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800603,HENRY TRENCHARD DITCH,4,253490.00000000000,4225852.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800526,CHARLEY LOGAN DITCH,4,262576.90000000002,4218774.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800749,STEALEY OWL CREEK DITCH,4,269695.79999999999,4228464.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800684,P J NASH DITCH,4,258015.00000000000,4228838.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800608,HORN DITCH,4,248972.00000000000,4226919.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801444,ORVIS TAILWATER DITCH DIV 1,4,260325.00000000000,4223968.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800647,MARTIN DITCH,4,265824.29999999999,4230871.29999999981,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800523,CHAFFEE DITCH,4,259336.00000000000,4236514.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800710,RIDGWAY DITCH,4,257447.89999999999,4215668.40000000037,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800522,CEDAR CREEK DITCH,4,262481.00000000000,4226260.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800664,MILLER BRANCH DITCH,4,262003.89999999999,4218944.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800751,STRAYER DITCH,4,259930.00000000000,4223737.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800724,SCOTT MCNEIL DITCH,4,253329.00000000000,4223289.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800598,HARRISON NO 2 DITCH,4,255476.00000000000,4218695.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800612,HYDE DITCH,4,259433.10000000001,4225032.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800793,ADAM THOMAS DITCH,4,254262.10000000001,4235670.90000000037,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800565,EAST SIDE DITCH,4,262821.50000000000,4233917.20000000019,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800747,STANTON DITCH,4,260862.00000000000,4221280.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800675,NATE CREEK NO 3 DITCH,4,268141.90000000002,4230539.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800717,ROCKY NO 3 DITCH,4,261326.00000000000,4241485.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800701,PRIVATE DITCH STEALEY,4,268060.90000000002,4227012.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800700,PRIVATE DITCH SHAVEN,4,267386.90000000002,4228826.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800621,JOHNSON DITCH,4,259987.00000000000,4222252.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800752,SWITZERLAND DITCH,4,254611.89999999999,4213298.40000000037,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800778,WHITE DITCH,4,261844.10000000001,4236147.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800681,OLD AGENCY DITCH,4,258273.20000000001,4241245.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800680,OAKES WOODRUFF EGGLESTON,4,254794.00000000000,4228554.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800520,CASSIDY DITCH,4,258589.29999999999,4245421.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800604,HIELAND DITCH,4,257190.29999999999,4245537.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800508,BETTY DITCH,4,249932.00000000000,4226835.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800771,WARD DITCH,4,263522.90000000002,4216779.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801446,MOLLY WASTEWATER DITCH,4,260334.00000000000,4223568.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800501,ALKALI DITCH D NO 80,4,267988.90000000002,4227192.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800510,BROOKE DITCH,4,263168.00000000000,4243280.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801264,BROWNYARD NO2 DITCH,4,260970.00000000000,4220112.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
"6800784,""WILLIAMS D NOS 1,2&3"",4,245052.10000000001,4237687.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447"
6800638,LIESY DITCH,4,261827.00000000000,4236149.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800716,ROCKY NO 2 DITCH,4,261305.20000000001,4241480.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800786,BOULEVARD DITCH,4,254608.00000000000,4220162.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800613,HYDE SNEVA DITCH,4,256143.00000000000,4228530.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800673,NATE CREEK NO 1 DITCH,4,268312.90000000002,4230707.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800531,CLIMAX DITCH,4,260785.00000000000,4241379.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801062,VANCE SPRING PIPELINE,4,251365.00000000000,4216051.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801504,LA CORTE PUMP,4,259463.00000000000,4229759.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800513,BURGER DITCH,4,254781.00000000000,4219547.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800690,PHILLIPS DITCH,4,260318.00000000000,4221921.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800706,REWALT DITCH,4,262928.90000000002,4218153.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801090,CEDAR CREEK DITCH,4,257623.00000000000,4225072.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801387,UPPER OWL CREEK DITCH,4,269540.00000000000,4228535.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800597,HARRISON NO 1 DITCH,4,255475.00000000000,4218686.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800579,FLORA DITCH,4,259987.10000000001,4220773.70000000019,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800590,HANEY COAL CREEK DITCH,4,260072.70000000001,4220778.20000000019,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800737,SMITH DITCH,4,265381.00000000000,4216523.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800538,CRONENBERG DITCH,4,248851.00000000000,4213814.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800511,BROWN DITCH,4,263715.09999999998,4241988.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800704,RESERVOIR DITCH,4,259623.29999999999,4241349.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800653,MAYOL SISSON DITCH,4,252140.00000000000,4223832.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800774,WEST MILLER DITCH,4,261470.89999999999,4219456.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800679,OAKES JEROME DITCH,4,254426.00000000000,4228261.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800512,BROWNYARD NO 1 DITCH,4,261271.00000000000,4219865.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800587,GIBSON DITCH,4,261760.00000000000,4228041.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800770,VON HAGEN DALLAS DITCH,4,251099.00000000000,4221766.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800715,ROCKY NO 1 DITCH,4,260789.20000000001,4241397.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800781,WOOD PERRY DITCH,4,258064.00000000000,4228847.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800697,PORTLAND DITCH,4,263602.90000000002,4218598.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800502,ALKALI NO 2 DITCH,4,267160.90000000002,4229264.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800506,BARKER DITCH,4,251103.00000000000,4222106.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800750,STOUGH DITCH,4,260481.00000000000,4221701.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800694,PLUMMER D NOS 1 & 2,4,262640.00000000000,4218462.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800655,MCDONALD CUDDIGAN DITCH,4,259694.00000000000,4223751.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800527,CHIPETA CUTLER DITCH,4,263260.90000000002,4218766.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800720,ROSWELL HOTCHKISS DITCH,4,257828.00000000000,4244084.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801429,MCNEIL WASTEWATER DITCH,4,258783.20000000001,4238207.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800756,THOMAS COW TRAIL DITCH,4,251216.00000000000,4233691.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800660,MIDDLE MILLER DITCH,4,261494.89999999999,4219599.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800559,DOC WADE DITCH,4,253273.00000000000,4220199.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800707,REWALT PLUMMER DITCH,4,263522.90000000002,4216779.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800907,ORVIS DITCH,4,260247.00000000000,4224167.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800509,BIGBEE DITCH,4,261525.89999999999,4219551.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800668,MOODY DITCH,4,261365.00000000000,4220959.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800738,SNEVA DITCH,4,268780.00000000000,4224686.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800671,MORRISON DITCH,4,261657.89999999999,4220331.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800573,EVANS DITCH,4,253858.00000000000,4226938.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800767,VANCE DITCH,4,251999.00000000000,4234188.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800601,HAYES TEAGUE DITCH,4,259877.00000000000,4236253.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800765,UPPER UNCOMPAHGRE DITCH,4,258132.29999999999,4241688.59999999963,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800731,SIBERT DITCH,4,255576.00000000000,4218456.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800609,HOSNER BROWNYARD DITCH,4,262966.90000000002,4218175.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800643,LOWER PLEASANT VALLEY,4,252298.00000000000,4226876.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6801388,BULL FLATS DITCH,4,268995.00000000000,4230595.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800514,BURKHART EDDY DITCH,4,250891.00000000000,4221398.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800607,HOMESTRETCH DITCH,4,258290.20000000001,4239554.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800758,TIDWELL DITCH,4,256906.00000000000,4225021.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800505,BABB DITCH,4,263128.09999999998,4234538.50000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800543,DALLAS DITCH,4,253123.00000000000,4224555.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
"6800641,""LISCHKE DITCH, SECOND POINT OF DIVERSION"",4,251212.00000000000,4222226.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447"
"6800640,""LISCHKE DITCH, FIRST POINT OF DIVERSION"",4,251051.00000000000,4221921.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447"
6801064,VON HAGEN LATERAL DITCH,4,249893.00000000000,4223057.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800545,DALLAS PLACER DITCH,4,254315.00000000000,4227885.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
6800669,MOODY NO1 DITCH,4,260798.00000000000,4222213.00000000000,12,1425264377.5,206938.729,68,4,NONE,69,206939.378712757,1425264366.30447
