wdid,str_name,div,utm_x,utm_y,OBJECTID,AREA,PERIMETER,DIST,DIV_2,SYSTEM,FREQ,Shape_Leng,Shape_Area
"2900677",OBANNON DITCH,7,330741.29999999999,4135872.20000000019,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2900678",O'CONNELL AND KING DITCH,7,319942.00000000000,4129996.79999999981,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2901097",ES RIVER PUMP,7,318024.00000000000,4108099.00000000000,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2900789",DERMODY PUMP,7,332549.29999999999,4144471.79999999981,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2900834",RAY SPRING,7,325323.00000000000,4119110.70000000019,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2900644",LANE CREEK DITCH,7,340907.79999999999,4142715.79999999981,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2900743",VIRGINIA DITCH,7,317442.00000000000,4107742.00000000000,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2900671",MOUNTAIN PARK DITCH,7,321162.20000000001,4140117.29999999981,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2900547",BROWN SPRING & PIPELINE,7,324184.00000000000,4127665.00000000000,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"2900651",LIPPERT NO 2 DITCH,7,339286.00000000000,4115093.00000000000,7,1981338575.099999904632568,228342.248999999981606,29,7,NONE,30.000000000000000,228343.281240233569406,1981355280.967290639877319
"3400575",WEAVER SEEPAGE DITCH,7,204644.00000000000,4135440.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400681",JONES WASTE WATER DITCH,7,213331.00000000000,4141306.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400576",WEBBER DITCH,7,211707.00000000000,4139467.39999999991,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400530",GILES DITCH,7,213328.70000000001,4140852.60000000009,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3200704",A M PUETT RES OUTLET,7,198114.50000000000,4146784.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400509",CAVU DITCH NO 1,7,209506.89999999999,4141033.20000000019,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400545",MANCOS CANYON DITCH,7,202013.00000000000,4130368.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400532",GRAYBEAL DITCH,7,213091.70000000001,4140467.79999999981,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400515",CRYSTAL CREEK D INL CNL,7,211732.00000000000,4145126.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400542",LEE AND BURKE DITCH,7,211554.89999999999,4141848.60000000009,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400521",E C SMITH DITCH,7,208210.20000000001,4140401.70000000019,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3403586",BAUER RESERVOIR NO 2,7,207515.50000000000,4142164.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400848",JANKOWSKI WASTE WATER DITCH NO. 2,7,205463.00000000000,4136164.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400543",LEE DITCH,7,210449.60000000001,4138892.89999999991,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400549",MICHAELS SEEPAGE DITCH,7,205514.00000000000,4136683.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400522",EAST MANCOS HIGHLINE DITCH,7,216039.10000000001,4139675.70000000019,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400538",JOHN CARTER DITCH,7,209309.00000000000,4142582.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400534",HENRY BOLEN DITCH,7,205457.00000000000,4136976.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400524",EXON DITCH,7,204713.00000000000,4136134.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400560",RUSH RESERVOIR DITCH,7,220598.20000000001,4152470.29999999981,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400567",SMOUSE DITCH,7,215776.00000000000,4143182.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400577",WEBER RESERVOIR INLET D,7,217050.00000000000,4144487.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400517",DAVENPORT DITCH,7,214139.89999999999,4141470.50000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400525",FIELD DITCH,7,211658.10000000001,4141248.60000000009,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400557",ROBB NO 1 DITCH,7,207357.00000000000,4133858.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400514",CRYSTAL CREEK DITCH,7,219659.79999999999,4152296.70000000019,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400574",VEITS DITCH,7,207350.89999999999,4137886.50000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400562",SAMSON DITCH,7,213782.10000000001,4140873.79999999981,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400566",SMITH DITCH,7,211263.29999999999,4139109.79999999981,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400544",LONG PARK DITCH,7,216367.00000000000,4143800.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400531",GLASGOW & BREWER DITCH,7,203186.00000000000,4134572.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400563",SELLERS WASTE WATER D,7,206415.00000000000,4143661.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400519",DOERFER DITCH,7,207548.00000000000,4133096.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400508",CARPENTER AND MITCHELL D,7,206673.00000000000,4138384.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400505",BEAVER DITCH,7,205846.00000000000,4137149.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400518",DECKER SEEPAGE DITCH,7,207807.60000000001,4134924.39999999991,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400554",RATLIFF AND ROOT DITCH,7,211263.29999999999,4139110.79999999981,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3403589",JACKSON GULCH RESERVOIR,7,210224.29999999999,4144137.50000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3403594",WEBER RESERVOIR,7,213825.00000000000,4144018.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400504",BAUER RESERVOIR D NO 2,7,208972.00000000000,4143313.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400501",A T ROBB NORTH DITCH,7,215643.89999999999,4141062.79999999981,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400511",CHARLES ELLIS SEP & WW D,7,207632.00000000000,4136098.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400558",ROBB NO 2 DITCH,7,207402.00000000000,4133866.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400583",WILLIS DITCH,7,208168.60000000001,4138016.70000000019,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400565",SHEEK DITCH,7,206452.00000000000,4137803.20000000019,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400527",FRANK DITCH,7,208442.60000000001,4138116.60000000009,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400552",NO 6 DITCH,7,206429.39999999999,4137794.60000000009,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400516",CRYSTAL CREEK D OUTL CNL,7,210611.00000000000,4142421.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400608",EAST MANCOS HIGHLINE DITCH EXTENSION (EX,7,216493.39999999999,4139671.29999999981,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3400847",JANKOWSKI WASTE WATER DITCH NO. 1,7,205303.00000000000,4136364.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3202007",TOWAOC CANAL UTE MTN,7,171987.00000000000,4126094.00000000000,8,1965239247.700000047683716,250059.905999999988126,34,7,NONE,35.000000000000000,250062.772930061153602,1965295245.081834554672241
"3300505",CAVINESS DITCH,7,220315.00000000000,4135015.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300673",O.F.C. DITCH,7,220625.10000000001,4107449.10000000009,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300548",REVIVAL DITCH,7,219341.00000000000,4115180.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300542",SLADE DITCH,7,225240.39999999999,4119555.10000000009,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300568",STINSON-SPRING HOLLOW D,7,225850.00000000000,4113533.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300519",LORY SPRING DITCH,7,229592.89999999999,4125525.89999999991,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300504",HAY GULCH DITCH,7,230473.79999999999,4130909.60000000009,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300515",KELLER DITCH,7,229622.00000000000,4134686.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300549",TREANOR DITCH,7,226847.00000000000,4121533.70000000019,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300535",SOONER VALLEY DITCH,7,216616.89999999999,4103845.70000000019,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300616",ISGAR IRRIGATION SYSTEM,7,226872.29999999999,4122049.39999999991,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300533",PINE RIDGE DITCH,7,229963.00000000000,4133325.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300536",H H DITCH,7,229804.70000000001,4124668.10000000009,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300580",HUBBS DITCH NO 2,7,223416.00000000000,4121747.89999999991,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300626",GREER DITCH,7,218108.10000000001,4113036.29999999981,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300518",AMMONS DITCH,7,230897.00000000000,4127338.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300539",WHITE-ROUX AND OWENS D,7,221246.00000000000,4119888.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300596",TOWNSEND SPRING NO 1,7,220521.60000000001,4135613.79999999981,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300554",BIG STICK DITCH,7,230917.10000000001,4127636.79999999981,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300547",JOSEPH FREED DITCH,7,220309.29999999999,4116291.89999999991,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300516",CHIDAL DITCH,7,214565.00000000000,4126367.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300523",SPRING DITCH (HOTTER),7,221527.00000000000,4123301.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300579",HUBBS DITCH NO 1,7,223554.00000000000,4121447.39999999991,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300501",LA PLATA IRG DITCH,7,230462.00000000000,4131293.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300530",OLD INDIAN DITCH,7,220915.00000000000,4117833.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300583",PAULEK NO 1 DITCH,7,222776.70000000001,4121423.60000000009,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300551",TOWNSITE DITCH,7,223422.70000000001,4118160.79999999981,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300527",JOHN SPONSEL DITCH,7,219677.00000000000,4132590.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300508",LA PLATA R & CHERRY CR D,7,228697.00000000000,4136760.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300517",HOLDER DITCH,7,231148.00000000000,4128006.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300550",WARREN-VOSBURGH DITCH,7,219118.00000000000,4114986.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"3300540",ENTERPRISE ENLARGEMENT D,7,216248.00000000000,4101294.00000000000,9,1082950999.700000047683716,163696.710000000020955,33,7,NONE,34.000000000000000,163699.134985079814214,1082985002.296126842498779
"7700531",ENTERPRISE DITCH,7,341521.00000000000,4100137.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700562",NAVAJO MEADOW DITCH,7,349687.00000000000,4106274.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700560",MONTOYA DITCH,7,333683.00000000000,4098580.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700587",UPPER CAMP DITCH,7,350657.00000000000,4114118.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700564",NAVAJO RIVER DITCH,7,349957.00000000000,4107007.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700527",EAST FORK DITCH,7,351184.00000000000,4111481.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700576",SHAHAN IRRIGATION DITCH,7,335802.00000000000,4100043.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700563",NAVAJO MILL & IRG DITCH,7,338490.00000000000,4100568.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700636",NEW BOND HOUSE D(IRON),7,349475.00000000000,4113442.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700555",LITTLE NAVAJO DITCH,7,338491.00000000000,4104698.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700573",PETERSON CREEK DITCH,7,349478.00000000000,4106342.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700597",NEW BOND HOUSE D(NAVAJO),7,351015.00000000000,4114539.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700518",ENTERPRISE DITCH (CORN),7,339965.00000000000,4100799.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7705004",OLEN W CROWLEY ART WELL,7,342263.00000000000,4096215.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700580",SPRING CREEK DITCH,7,337997.70000000001,4104587.60000000009,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700585",UNDERWOOD DITCH,7,336477.00000000000,4100687.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700519",COYOTE-BOONE CREEK DITCH,7,332769.00000000000,4105461.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700582",TALAMANTE DITCH NO 1,7,330838.00000000000,4097213.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700500",ARCHULETA DITCH,7,331457.00000000000,4097348.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700572",PAXMAN DITCH,7,341953.00000000000,4104690.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700513",ENTERPRISE DITCH (BEAL),7,339997.00000000000,4100769.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700559",MIDLAND DITCH,7,336544.00000000000,4102475.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700558",MCMULLEN DITCH,7,343640.00000000000,4101160.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700504",BIGBEE DITCH NO 1,7,333927.00000000000,4106538.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700530",ELMER DITCH NO 2,7,337988.00000000000,4103506.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700577",SHEEP CREEK DITCH,7,349277.00000000000,4101664.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7703696",SAPPINGTON RESERVOIR,7,334796.00000000000,4106311.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700554",LITTLE MUDDY CREEK DITCH,7,349768.00000000000,4103229.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700586",UNDERWOOD DITCH NO 2,7,334933.00000000000,4099119.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700516",CONFAR AND RUSSELL DITCH,7,338820.00000000000,4104874.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700575",RUSSELL DITCH,7,342356.00000000000,4100009.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700512",BUCKHAMMER DITCH,7,342389.00000000000,4098818.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700511",BROOKS DITCH,7,347397.00000000000,4102234.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700524",EAKLOR DITCH,7,347254.00000000000,4100406.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700579",SOUTH SIDE DITCH,7,344274.00000000000,4099519.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700551",KRENZ DITCH,7,334150.00000000000,4106725.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700529",ELMER DITCH NO 1,7,337990.00000000000,4103417.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700569",NEW BOND HOUSE D(FALL),7,349676.00000000000,4114068.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700542",HEADACHE CREEK DITCH,7,350438.00000000000,4104717.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700538",GARDNER LAKE DITCH,7,341567.00000000000,4107709.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700592",WEST RANCH CREEK DITCH,7,349359.00000000000,4106934.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700517",CONNELL DITCH,7,328313.00000000000,4097317.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700588",UPPER NAVAJO DITCH,7,346576.00000000000,4100252.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"7700536",FITZHUGH DITCH,7,340451.00000000000,4100304.00000000000,10,525984874.889999985694885,121896.082999999998719,77,7,NONE,76.000000000000000,121895.204263972322224,525977896.666162669658661
"4600503",BRIGGS DITCH,7,277461.00000000000,4097872.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600559",BURBACH DITCH,7,275764.00000000000,4099941.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600520",JOHN DARLINGTON DITCH,7,282569.00000000000,4101171.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4605000",GREEN POND (WELL),7,279334.00000000000,4102976.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600524",HAYS DITCH,7,282033.79999999999,4101936.20000000019,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600516",SHOCK DITCH NO 2,7,277865.00000000000,4102063.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600518",BABCOCK DITCH 25,7,279562.79999999999,4102935.10000000009,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600550",PHELPS DIVERSION #1,7,277832.00000000000,4101039.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600522",LOPEZ DITCH,7,283159.00000000000,4100653.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
