wdid,str_name,utm_x,utm_y,dist,basin,name
"6300542",MESA CREEK DITCH,166512.39999999999,4262729.50000000000,63,Gunnison,Dolores River
"6300533",L L HALL DITCH,155965.00000000000,4290095.00000000000,63,Gunnison,Dolores River
"6300510",BURG DITCH NO 2,166342.50000000000,4299832.40000000037,63,Gunnison,Dolores River
"6300531",IDLEWILD HIGHLINE D NO 2,175731.10000000001,4297851.20000000019,63,Gunnison,Dolores River
"6300539",LONE OAK DITCH,168514.39999999999,4298110.79999999981,63,Gunnison,Dolores River
"6300536",LOBA DITCH NO 3,171483.10000000001,4297450.29999999981,63,Gunnison,Dolores River
"6303640",CRAIG RES NO 2,178083.79999999999,4290989.90000000037,63,Gunnison,Dolores River
"6300551",PEARSON DITCH,168376.20000000001,4265897.79999999981,63,Gunnison,Dolores River
"6300507",BOOTH DITCH NO 2,170046.10000000001,4297929.90000000037,63,Gunnison,Dolores River
"6300534",LOBA DITCH NO 1,171308.70000000001,4297329.40000000037,63,Gunnison,Dolores River
"4101133",J H ANDERSON D NO 2,246892.00000000000,4259538.00000000000,41,Gunnison,Lower Uncompahgre River
"4100546",NEUGART DITCH,243758.00000000000,4261898.00000000000,41,Gunnison,Lower Uncompahgre River
"4100525",FREEMAN DITCH,244977.00000000000,4264944.00000000000,41,Gunnison,Lower Uncompahgre River
"4100533",HEATH DITCH,244365.00000000000,4260786.00000000000,41,Gunnison,Lower Uncompahgre River
"4100538",LYRA DITCH,234666.00000000000,4281833.00000000000,41,Gunnison,Lower Uncompahgre River
"4101054",E.L. OSBURN DITCH,246423.00000000000,4261027.00000000000,41,Gunnison,Lower Uncompahgre River
"4100560",SHAVANO VALLEY DITCH,243081.20000000001,4254779.79999999981,41,Gunnison,Lower Uncompahgre River
"4100550",RESERVATION DITCH,256339.29999999999,4248643.59999999963,41,Gunnison,Lower Uncompahgre River
"4100539",MCCOLLUM DITCH,262467.20000000001,4264574.79999999981,41,Gunnison,Lower Uncompahgre River
"4100558",SATISFACTION DITCH,240944.00000000000,4272843.00000000000,41,Gunnison,Lower Uncompahgre River
"4100528",GARREN LEWIS DITCH,233997.00000000000,4287968.00000000000,41,Gunnison,Lower Uncompahgre River
"4100555",S E DILLON DITCH,243354.20000000001,4255745.79999999981,41,Gunnison,Lower Uncompahgre River
"4100686",MENKE NORTH DITCH ENLT,263057.70000000001,4263702.20000000019,41,Gunnison,Lower Uncompahgre River
"4100541",MENKE MC COLLUM DITCH,262333.40000000002,4262605.70000000019,41,Gunnison,Lower Uncompahgre River
"4100551",RICE DITCH,248230.29999999999,4262693.79999999981,41,Gunnison,Lower Uncompahgre River
"4100500",ALBUSH DITCH,253377.00000000000,4246863.00000000000,41,Gunnison,Lower Uncompahgre River
"4100501",BALDY DITCH,232522.00000000000,4248239.00000000000,41,Gunnison,Lower Uncompahgre River
"4100671",LOGAN DITCH,253210.00000000000,4253839.00000000000,41,Gunnison,Lower Uncompahgre River
"4100579",KEARNY DITCH,250682.00000000000,4255746.00000000000,41,Gunnison,Lower Uncompahgre River
"4100668",LEE WASTE DITCH,256960.39999999999,4248108.09999999963,41,Gunnison,Lower Uncompahgre River
"4100729",ALDOSORO DRAINAGE DITCH,241090.00000000000,4266286.00000000000,41,Gunnison,Lower Uncompahgre River
"4100512",CEDAR PARK DITCH,262331.40000000002,4261818.70000000019,41,Gunnison,Lower Uncompahgre River
"4100631",F. J. LATERAL,235875.50000000000,4278437.09999999963,41,Gunnison,Lower Uncompahgre River
"4100509",BUCKHORN DITCH,261443.00000000000,4248459.00000000000,41,Gunnison,Lower Uncompahgre River
"4100578",SOUTH CANAL,260691.00000000000,4263096.00000000000,41,Gunnison,Lower Uncompahgre River
"4100553",ROSE DITCH,259175.10000000001,4247236.79999999981,41,Gunnison,Lower Uncompahgre River
"4100527",GARNET DITCH,238558.00000000000,4283799.00000000000,41,Gunnison,Lower Uncompahgre River
"4100543",MILES DITCH,240963.00000000000,4268229.00000000000,41,Gunnison,Lower Uncompahgre River
"4100731",ANGEL DRY CR D SYSTEM,234488.00000000000,4284758.00000000000,41,Gunnison,Lower Uncompahgre River
"4100521",ENLT OF GARRETT DITCH,258493.39999999999,4255205.70000000019,41,Gunnison,Lower Uncompahgre River
"4100554",ROSS BROS DITCH,241564.00000000000,4269197.00000000000,41,Gunnison,Lower Uncompahgre River
"4100529",GLENDENING DITCH,243380.00000000000,4267877.00000000000,41,Gunnison,Lower Uncompahgre River
"4100549",OURAY DITCH,256831.00000000000,4246878.00000000000,41,Gunnison,Lower Uncompahgre River
"4100508",BOLES & MANNEY D,237334.39999999999,4286449.20000000019,41,Gunnison,Lower Uncompahgre River
"4100552",ROBUCK SUNRISE FEEDER D,245409.79999999999,4264742.90000000037,41,Gunnison,Lower Uncompahgre River
"4100505",BEACH NO 2 D,233219.00000000000,4289053.00000000000,41,Gunnison,Lower Uncompahgre River
"4100519",EAGLE DITCH,245866.00000000000,4266674.00000000000,41,Gunnison,Lower Uncompahgre River
"4100568",SUNRISE DITCH(HAPPY CYN),246622.00000000000,4264475.00000000000,41,Gunnison,Lower Uncompahgre River
"4101006",CROSS 7 RANCH DITCH,250595.00000000000,4256876.00000000000,41,Gunnison,Lower Uncompahgre River
"4100518",E L HAYES DITCH,250551.29999999999,4256078.79999999981,41,Gunnison,Lower Uncompahgre River
"4100866",GRAY DITCH NO 2,261809.00000000000,4263280.00000000000,41,Gunnison,Lower Uncompahgre River
"4100524",SEEPAGE FEEDER DITCH NO1,235349.00000000000,4287510.00000000000,41,Gunnison,Lower Uncompahgre River
"4100954",SILVER SPRINGS DITCH,252947.00000000000,4254557.00000000000,41,Gunnison,Lower Uncompahgre River
"4100511",C A PALMER DITCH,243106.00000000000,4254893.00000000000,41,Gunnison,Lower Uncompahgre River
"4100503",BANCROFT D,244997.50000000000,4263825.00000000000,41,Gunnison,Lower Uncompahgre River
"4100530",GRAYS CREEK DITCH,223199.00000000000,4250221.00000000000,41,Gunnison,Lower Uncompahgre River
"4100522",FANSHER HORSEFLY NO 2 D,251034.29999999999,4254946.70000000019,41,Gunnison,Lower Uncompahgre River
"4100534",IRONSTONE CANAL,240953.00000000000,4272835.00000000000,41,Gunnison,Lower Uncompahgre River
"4100516",DARTER & HAUGSTED DITCH,232247.29999999999,4292529.29999999981,41,Gunnison,Lower Uncompahgre River
"4100569",SUPPLY DITCH,249534.29999999999,4260153.79999999981,41,Gunnison,Lower Uncompahgre River
"4100545",MONTROSE & DELTA CANAL,253387.00000000000,4253151.00000000000,41,Gunnison,Lower Uncompahgre River
"4100573",VAL VERDE DITCH,248713.00000000000,4261355.00000000000,41,Gunnison,Lower Uncompahgre River
"4100536",KELLER BROTHERS DITCH,242919.00000000000,4253902.00000000000,41,Gunnison,Lower Uncompahgre River
"4101744",LOUTSENHIZER DITCH,250210.00000000000,4258243.00000000000,41,Gunnison,Lower Uncompahgre River
"4101682",SUPPLY DITCH AP 2,249534.00000000000,4260154.00000000000,41,Gunnison,Lower Uncompahgre River
"4100556",SAMPSON FRASIER DITCH,246690.00000000000,4263317.00000000000,41,Gunnison,Lower Uncompahgre River
"4100577",WEST CANAL,255372.00000000000,4250653.00000000000,41,Gunnison,Lower Uncompahgre River
"4100566",STARK VOLKMAN DITCH,253210.00000000000,4253839.00000000000,41,Gunnison,Lower Uncompahgre River
"4100542",MEXICAN GULCH IRRIG D,244928.39999999999,4265457.40000000037,41,Gunnison,Lower Uncompahgre River
"4100537",LOUTSENHIZER CANAL,250210.00000000000,4258243.00000000000,41,Gunnison,Lower Uncompahgre River
"4100772",SHORT DITCH,260849.00000000000,4264408.00000000000,41,Gunnison,Lower Uncompahgre River
"4100520",EAST CANAL,240590.00000000000,4275549.00000000000,41,Gunnison,Lower Uncompahgre River
"4100557",SAMPSON FRASIER CONT,245939.00000000000,4264726.00000000000,41,Gunnison,Lower Uncompahgre River
"4100513",CHAPARRAL D NO 2,234256.00000000000,4285193.00000000000,41,Gunnison,Lower Uncompahgre River
"4100517",PURDY AND VICKERS DITCH,234076.00000000000,4288854.00000000000,41,Gunnison,Lower Uncompahgre River
"4100515",CHIPETA BEAUDRY DITCH,238784.39999999999,4284441.09999999963,41,Gunnison,Lower Uncompahgre River
"4100504",BEACH NO 1 D,233103.00000000000,4288506.00000000000,41,Gunnison,Lower Uncompahgre River
"4100572",WOODGATE CALLAWAY DITCH,252174.00000000000,4256220.00000000000,41,Gunnison,Lower Uncompahgre River
"4100842",SPRING VALLEY DITCH,239708.00000000000,4271210.00000000000,41,Gunnison,Lower Uncompahgre River
"4101097",ILENE'S DITCH,234891.00000000000,4281619.00000000000,41,Gunnison,Lower Uncompahgre River
"4100559",SELIG CANAL,246126.00000000000,4265760.00000000000,41,Gunnison,Lower Uncompahgre River
"4100535",J H ANDERSON D NO 1,246887.00000000000,4259558.00000000000,41,Gunnison,Lower Uncompahgre River
"2801185",L L BUSH DITCH NO 6,362076.00000000000,4261551.00000000000,28,Gunnison,Tomichi Creek
"2801152",HOOVER #1,364403.00000000000,4246650.00000000000,28,Gunnison,Tomichi Creek
"2800708",UPPER SWAN DITCH,376541.00000000000,4264473.00000000000,28,Gunnison,Tomichi Creek
"2800948",WILLARD DITCH,369894.00000000000,4265407.00000000000,28,Gunnison,Tomichi Creek
"2800563",GEE CANAL,377005.00000000000,4261989.00000000000,28,Gunnison,Tomichi Creek
"2801565",MCDOWELL VAN TUYL NO 2 D,340219.00000000000,4265773.00000000000,28,Gunnison,Tomichi Creek
"2800590",HOT SPRINGS NO 2 DITCH,361131.00000000000,4260586.00000000000,28,Gunnison,Tomichi Creek
"2800957",GWENDOLYN K HACK DITCH,343154.00000000000,4238139.00000000000,28,Gunnison,Tomichi Creek
"2800612",KNOWLES DITCH,361956.00000000000,4253240.00000000000,28,Gunnison,Tomichi Creek
"2800537",COX IRRIGATING DITCH,358958.00000000000,4257634.00000000000,28,Gunnison,Tomichi Creek
"2800507",ANNA NO 1 DITCH,354147.00000000000,4247283.00000000000,28,Gunnison,Tomichi Creek
"2801148",JOHN MYERS NO 3 DITCH,368780.00000000000,4266589.00000000000,28,Gunnison,Tomichi Creek
"2800535",COLE NOS 1 2 & 3 DITCHES,372261.00000000000,4250369.00000000000,28,Gunnison,Tomichi Creek
"2800550",DUNN AND WATTERS DITCH,367675.00000000000,4253077.00000000000,28,Gunnison,Tomichi Creek
"2800862",PILONI HOMESTEAD DITCH,349273.00000000000,4262871.00000000000,28,Gunnison,Tomichi Creek
"2800809",KENNEDY DITCH NO 4,355008.00000000000,4253470.00000000000,28,Gunnison,Tomichi Creek
"2800690",SORRENSON IRRIGATING D,355855.00000000000,4266857.00000000000,28,Gunnison,Tomichi Creek
"2800679",ROGERS METROZ DITCH,361630.00000000000,4269910.00000000000,28,Gunnison,Tomichi Creek
"2800724",AURORA DITCH,356184.00000000000,4256239.00000000000,28,Gunnison,Tomichi Creek
"2800667",OWEN NO 1 DITCH,367722.00000000000,4252712.00000000000,28,Gunnison,Tomichi Creek
"2800647",MEANS BROS. NO. 6 DITCH,378429.00000000000,4249602.00000000000,28,Gunnison,Tomichi Creek
"2800591",HUFF AND DICE DITCH,356096.00000000000,4267188.00000000000,28,Gunnison,Tomichi Creek
"2800603",JOHN MYERS DITCH,369419.00000000000,4265832.00000000000,28,Gunnison,Tomichi Creek
"2800626",LONG BRANCH RGR STA DNO1,377372.00000000000,4247067.00000000000,28,Gunnison,Tomichi Creek
"2800604",KANE DITCH,370085.00000000000,4250882.00000000000,28,Gunnison,Tomichi Creek
"2800695",SUTTON NO 1 AMENDED D,352297.00000000000,4265953.00000000000,28,Gunnison,Tomichi Creek
"2800531",CLOVIS METROZ NO 2 DITCH,366997.00000000000,4272904.00000000000,28,Gunnison,Tomichi Creek
"2800885",MCLAIN SPRING,354227.00000000000,4265476.00000000000,28,Gunnison,Tomichi Creek
"2801585",SHARP DITCH AP,346106.09999999998,4254068.70000000019,28,Gunnison,Tomichi Creek
"2800534",COLE DITCH,371431.09999999998,4250502.79999999981,28,Gunnison,Tomichi Creek
"2800558",FLICK DITCH,358338.00000000000,4269890.00000000000,28,Gunnison,Tomichi Creek
"2800696",SUTTON NO 2 AMENDED D,352355.00000000000,4265615.00000000000,28,Gunnison,Tomichi Creek
"2800529",CLARK NO 3 DITCH,367621.00000000000,4253090.00000000000,28,Gunnison,Tomichi Creek
"2800528",CLARK NO 2 DITCH,376619.00000000000,4252598.00000000000,28,Gunnison,Tomichi Creek
"2800581",HAZARD DITCH,346032.00000000000,4234910.00000000000,28,Gunnison,Tomichi Creek
"2800560",FLICK DITCH NO 2,357862.00000000000,4269439.00000000000,28,Gunnison,Tomichi Creek
"2801129",MCCALISTER DITCH,371870.00000000000,4250492.00000000000,28,Gunnison,Tomichi Creek
"2800651",MESA DITCH,345737.70000000001,4222332.29999999981,28,Gunnison,Tomichi Creek
"2800521",CAUFMAN DITCH,360880.00000000000,4269775.00000000000,28,Gunnison,Tomichi Creek
"2800514",BENNETT NO 2 DITCH,360290.09999999998,4256212.79999999981,28,Gunnison,Tomichi Creek
"2800869",PISEL CANALS NOS 1&2 D,346118.00000000000,4261602.00000000000,28,Gunnison,Tomichi Creek
"2800774",DIPPING VAT DITCH,348003.00000000000,4263749.00000000000,28,Gunnison,Tomichi Creek
"2800715",WOOD AND GEE DITCH,375881.00000000000,4262787.00000000000,28,Gunnison,Tomichi Creek
"2800583",HEAD AND CORTAY NO 4 D,343773.00000000000,4265214.00000000000,28,Gunnison,Tomichi Creek
"2800501",ADAMS NO 2 DITCH,333479.00000000000,4266933.00000000000,28,Gunnison,Tomichi Creek
"2800577",HANNAH J WINTERS NO 2D,351527.00000000000,4261621.00000000000,28,Gunnison,Tomichi Creek
"2800872",PITTMAN DITCH NO 1,364085.09999999998,4270280.40000000037,28,Gunnison,Tomichi Creek
"2800711",WATERMAN METROZ DITCH,363196.00000000000,4269760.00000000000,28,Gunnison,Tomichi Creek
"2800526",CHITTENDEN DITCH,353930.00000000000,4264591.00000000000,28,Gunnison,Tomichi Creek
"2800802",JACKSON DITCH,379250.00000000000,4248212.00000000000,28,Gunnison,Tomichi Creek
"2800683",SHARP DITCH,346027.00000000000,4253374.00000000000,28,Gunnison,Tomichi Creek
"2800517",BILLY SANDERSON DITCH,338967.00000000000,4229307.00000000000,28,Gunnison,Tomichi Creek
"2801618",ODOM DITCH NO 1,330742.00000000000,4259993.00000000000,28,Gunnison,Tomichi Creek
"2800516",BIG SPRING DITCH,367757.00000000000,4262753.00000000000,28,Gunnison,Tomichi Creek
"2800686",SMITH FORD NO 2 DITCH,347072.00000000000,4232750.00000000000,28,Gunnison,Tomichi Creek
"2800549",DUNCAN DITCH,350230.00000000000,4262823.00000000000,28,Gunnison,Tomichi Creek
"2800587",HOME DITCH DITCH NO 81,346755.79999999999,4238739.20000000019,28,Gunnison,Tomichi Creek
"2800658",NEEDLE CREEK DITCH,364656.00000000000,4250698.00000000000,28,Gunnison,Tomichi Creek
"2800582",HEAD AND CORTAY NO 3 D,344365.00000000000,4264703.00000000000,28,Gunnison,Tomichi Creek
"2801069",REINECKE DITCH NO 2,361229.00000000000,4269716.00000000000,28,Gunnison,Tomichi Creek
"2800662",OFALLON NO 3 DITCH,346185.00000000000,4260188.00000000000,28,Gunnison,Tomichi Creek
"2800689",SNYDER ROUSER DITCH,354178.00000000000,4251298.00000000000,28,Gunnison,Tomichi Creek
"2800793",FUNK DITCH NO 5,349569.00000000000,4236564.00000000000,28,Gunnison,Tomichi Creek
"2800515",BIEBEL DITCHES NOS 1&2,338357.09999999998,4266931.90000000037,28,Gunnison,Tomichi Creek
"2800622",LOBDELL NO 2 DITCH,348896.00000000000,4262808.00000000000,28,Gunnison,Tomichi Creek
"2800805",JAPECK DITCH NO 5,345871.00000000000,4252281.00000000000,28,Gunnison,Tomichi Creek
"2800628",LOUIS DITCH,354690.00000000000,4259515.00000000000,28,Gunnison,Tomichi Creek
"2800574",GUENTHER NO 2 DITCH,346189.09999999998,4260191.79999999981,28,Gunnison,Tomichi Creek
"2801637",CLOVIS METROZ NO1 ALT 4,367346.00000000000,4274158.00000000000,28,Gunnison,Tomichi Creek
"2801094",JAPECK DITCH NO 4,345833.00000000000,4252271.00000000000,28,Gunnison,Tomichi Creek
"2800654",MONSON & MCCONNELL D,361444.00000000000,4255767.00000000000,28,Gunnison,Tomichi Creek
"2800993",PRINGLE DITCH NO 1,368731.00000000000,4263866.00000000000,28,Gunnison,Tomichi Creek
"2800646",MEANS BROS. NO. 5 DITCH,378261.00000000000,4249898.00000000000,28,Gunnison,Tomichi Creek
"2800640",MEANS BROS. NO. 10 DITCH,376821.00000000000,4260560.00000000000,28,Gunnison,Tomichi Creek
"2801153",HOOVER #2,364485.00000000000,4246944.00000000000,28,Gunnison,Tomichi Creek
"2800892",SPRING DITCH,351617.00000000000,4235368.00000000000,28,Gunnison,Tomichi Creek
"2800716",WOODBRIDGE DITCH,375646.00000000000,4263537.00000000000,28,Gunnison,Tomichi Creek
"2800874",PITTMAN DITCH NO 3,364088.00000000000,4269760.00000000000,28,Gunnison,Tomichi Creek
"2800542",CUTJO DITCH,357934.00000000000,4269501.00000000000,28,Gunnison,Tomichi Creek
"2801118",BIG BEND DITCH,379091.00000000000,4246750.00000000000,28,Gunnison,Tomichi Creek
"2801635",CLOVIS METROZ NO1 ALT 2,367086.40000000002,4273518.20000000019,28,Gunnison,Tomichi Creek
"2801050",QTR CIRCLE CIRCLE RCH SP,347984.59999999998,4223070.79999999981,28,Gunnison,Tomichi Creek
"2800571",GRIFFING NO 1 DITCH,339439.00000000000,4265848.00000000000,28,Gunnison,Tomichi Creek
"2800614",L L BUSH DITCH NO 2,361341.00000000000,4260992.00000000000,28,Gunnison,Tomichi Creek
"2800718",POLE ROAD DITCH,339738.00000000000,4231936.00000000000,28,Gunnison,Tomichi Creek
"2800851",PASS CREEK DITCH,347271.50000000000,4237296.00000000000,28,Gunnison,Tomichi Creek
"2800875",PITTMAN DITCH NO 4,363504.00000000000,4269696.00000000000,28,Gunnison,Tomichi Creek
"2800599",JENNINGS ELSEN DITCH,345156.00000000000,4264762.00000000000,28,Gunnison,Tomichi Creek
"2800575",GULCH NO 1 NO 2 DITCHES,372036.00000000000,4261924.00000000000,28,Gunnison,Tomichi Creek
"2800613",L L BUSH DITCH NO 1,361612.00000000000,4261286.00000000000,28,Gunnison,Tomichi Creek
"2800541",CURTIS DITCH NO 2,355455.00000000000,4225349.00000000000,28,Gunnison,Tomichi Creek
"2800543",D A MCCONNELL DITCH,361519.00000000000,4255550.00000000000,28,Gunnison,Tomichi Creek
"2800807",KENNEDY DITCH NO 2,354961.00000000000,4253145.00000000000,28,Gunnison,Tomichi Creek
"2800949",WILLARD NO 2 DITCH,370183.00000000000,4264558.00000000000,28,Gunnison,Tomichi Creek
"2800518",BRIDGE NO 40 DITCH,373663.00000000000,4249931.00000000000,28,Gunnison,Tomichi Creek
"2800746",COLE D COLE CLARK DE & E,381065.00000000000,4255542.00000000000,28,Gunnison,Tomichi Creek
"2800709",VADER RAUSIS DITCH,346049.00000000000,4264426.00000000000,28,Gunnison,Tomichi Creek
"2800639",MEANS BROS. NO. 1 DITCH,377779.00000000000,4251138.00000000000,28,Gunnison,Tomichi Creek
"2800527",CLARK NO 1 DITCH,376999.00000000000,4251697.00000000000,28,Gunnison,Tomichi Creek
"2800707",TORNAY HIGHLINE DITCH,354508.00000000000,4265051.00000000000,28,Gunnison,Tomichi Creek
"2800810",KENNEDY DITCH NO 5,355301.00000000000,4254898.00000000000,28,Gunnison,Tomichi Creek
"2800813",LEAHY DITCH,350228.70000000001,4226384.90000000037,28,Gunnison,Tomichi Creek
"2800530",CLOVIS METROZ NO 1 DITCH,367158.00000000000,4274872.00000000000,28,Gunnison,Tomichi Creek
"2800671",PARLIN QUARTZ CREEK D,351293.00000000000,4263296.00000000000,28,Gunnison,Tomichi Creek
"2800733",WILLIS DITCH,356356.00000000000,4256219.00000000000,28,Gunnison,Tomichi Creek
"2801581",S DAVIDSON&CO FDR D NO 3,360759.00000000000,4255199.00000000000,28,Gunnison,Tomichi Creek
"2800585",HEAD NO 2 DITCH,344368.09999999998,4264723.90000000037,28,Gunnison,Tomichi Creek
"2800884",RICHARDSON NO1 DITCH,346530.20000000001,4237100.20000000019,28,Gunnison,Tomichi Creek
"2800641",MEANS BROS. NO. 11 DITCH,377035.00000000000,4260602.00000000000,28,Gunnison,Tomichi Creek
"2800502",AGATE NO 1 DITCH,378008.79999999999,4253676.90000000037,28,Gunnison,Tomichi Creek
"2800552",EASTSIDE DITCH,344905.00000000000,4247437.00000000000,28,Gunnison,Tomichi Creek
"2800650",MEANS BROS. NO. 8 DITCH,376015.00000000000,4260755.00000000000,28,Gunnison,Tomichi Creek
"2800554",ELSEN VADER DITCH,347348.00000000000,4263312.00000000000,28,Gunnison,Tomichi Creek
"2800522",CHARLES W HACK NO 2 D,348966.00000000000,4236711.00000000000,28,Gunnison,Tomichi Creek
"2800629",LOUIS SARRASIN DITCH,352483.00000000000,4260993.00000000000,28,Gunnison,Tomichi Creek
"2800642",MEANS BROS. NO. 13 DITCH,377040.00000000000,4258766.00000000000,28,Gunnison,Tomichi Creek
"2800823",MCDONALD BERDEL EX D,360601.00000000000,4245863.00000000000,28,Gunnison,Tomichi Creek
"2800997",TANK 7 DITCH NO 2,383929.00000000000,4246086.00000000000,28,Gunnison,Tomichi Creek
"2800623",LOCKWOOD DITCH,356326.00000000000,4267639.00000000000,28,Gunnison,Tomichi Creek
"2800520",CAIN BORSUM DITCH,354630.20000000001,4260296.79999999981,28,Gunnison,Tomichi Creek
"2800873",PITTMAN DITCH NO 2,363831.00000000000,4269950.00000000000,28,Gunnison,Tomichi Creek
"2800962",HELLMUTH D NOS 1&2,368145.00000000000,4251380.00000000000,28,Gunnison,Tomichi Creek
"2800672",PEARCE DITCH,355728.00000000000,4255516.00000000000,28,Gunnison,Tomichi Creek
"2800777",DUNCAN WASTEWATER DITCH,349657.00000000000,4262698.00000000000,28,Gunnison,Tomichi Creek
"2800726",CAMP BIRD DITCH,366400.00000000000,4272106.00000000000,28,Gunnison,Tomichi Creek
"2800632",MCCANNE 2 DITCH,341767.00000000000,4265377.00000000000,28,Gunnison,Tomichi Creek
"2801634",CLOVIS METROZ NO1 ALT 1,367076.00000000000,4273917.00000000000,28,Gunnison,Tomichi Creek
"2800843",NO 2 PITKIN TOWN DITCH,368654.00000000000,4274750.00000000000,28,Gunnison,Tomichi Creek
"2800938",WATERMAN MILLER GRIFFIND,359952.00000000000,4271150.00000000000,28,Gunnison,Tomichi Creek
"2800635",HIDEAWAY PASTURE DITCH,345879.00000000000,4252889.00000000000,28,Gunnison,Tomichi Creek
"2800557",FIELD AND VADER DITCH,355114.00000000000,4265984.00000000000,28,Gunnison,Tomichi Creek
"2800568",GOVERNMENT DITCH,340654.00000000000,4229531.00000000000,28,Gunnison,Tomichi Creek
"2800652",MILLER DITCH,336536.79999999999,4226227.50000000000,28,Gunnison,Tomichi Creek
"2800953",GOODRICH DITCH ALT PT,357137.00000000000,4258617.00000000000,28,Gunnison,Tomichi Creek
"2801614",O BANION FEEDER DITCH,360197.00000000000,4272741.00000000000,28,Gunnison,Tomichi Creek
"2800692",SOUTH SIDE DITCH,337372.00000000000,4267075.00000000000,28,Gunnison,Tomichi Creek
"2800570",GRATEHOUSE DITCH,364145.00000000000,4264070.00000000000,28,Gunnison,Tomichi Creek
"2801068",REINECKE DITCH NO 1,362605.00000000000,4269737.00000000000,28,Gunnison,Tomichi Creek
"2800808",KENNEDY DITCH NO 3,355055.00000000000,4253662.00000000000,28,Gunnison,Tomichi Creek
"2800636",MCDONOUGH DITCH,338953.00000000000,4229317.00000000000,28,Gunnison,Tomichi Creek
"2800936",WASTE WATER DITCH,365464.00000000000,4254899.00000000000,28,Gunnison,Tomichi Creek
"2800682",SARGENTS NO 2 D,375748.00000000000,4251633.00000000000,28,Gunnison,Tomichi Creek
"2801619",ODOM DITCH NO 2,331080.00000000000,4260391.00000000000,28,Gunnison,Tomichi Creek
"2800630",LOWER SWAN DITCH,375782.00000000000,4264033.00000000000,28,Gunnison,Tomichi Creek
"2800579",HARTMAN WASTE WTR IRG D,332964.79999999999,4267458.50000000000,28,Gunnison,Tomichi Creek
"2800637",MCDOWELL VAN TUYL NO 1 D,341577.00000000000,4265330.00000000000,28,Gunnison,Tomichi Creek
"2800638",MCGOWAN IRRIGATING D,353247.00000000000,4260548.00000000000,28,Gunnison,Tomichi Creek
"2801620",ODOM DITCH NO 3,331060.00000000000,4260376.00000000000,28,Gunnison,Tomichi Creek
"2800659",NESBIT DITCH,355325.00000000000,4266310.00000000000,28,Gunnison,Tomichi Creek
"2801258",PORPHYRY DITCH,377782.00000000000,4259612.00000000000,28,Gunnison,Tomichi Creek
"2800589",HOT SPRINGS NO 1 DITCH,361179.00000000000,4260816.00000000000,28,Gunnison,Tomichi Creek
"2800676",RAUSIS DITCH,345203.00000000000,4263396.00000000000,28,Gunnison,Tomichi Creek
"2800633",MCCANNE 3 DITCH,340841.00000000000,4265670.00000000000,28,Gunnison,Tomichi Creek
"2800506",ANDERSON DITCH,361673.00000000000,4251326.00000000000,28,Gunnison,Tomichi Creek
"2801184",LONG BRNCH/WEDDLE HGT1-4,376785.00000000000,4249072.00000000000,28,Gunnison,Tomichi Creek
"2800573",GUENTHER NO 1 DITCH,346186.09999999998,4259052.79999999981,28,Gunnison,Tomichi Creek
"2801592",MCLAIN DITCH,357184.00000000000,4268780.00000000000,28,Gunnison,Tomichi Creek
"2800656",MUNSON CREEK DITCH,361214.00000000000,4257871.00000000000,28,Gunnison,Tomichi Creek
"2800677",RAUSIS NO 2 DITCH,345610.00000000000,4263296.00000000000,28,Gunnison,Tomichi Creek
"2801272",HIRDMAN DITCH NO 1,354935.00000000000,4253142.00000000000,28,Gunnison,Tomichi Creek
"2800849",OWEN NO 3 DITCH,365016.00000000000,4252169.00000000000,28,Gunnison,Tomichi Creek
"2800510",ARCH IRRIGATING DITCH,366713.00000000000,4252926.00000000000,28,Gunnison,Tomichi Creek
"2800620",LOBDELL ALDER CREEK,352176.00000000000,4263844.00000000000,28,Gunnison,Tomichi Creek
"2800958",HANNAH WINTERS DITCH,349489.09999999998,4261967.29999999981,28,Gunnison,Tomichi Creek
"2800539",CRARYS LOS PINOS DITCH,344689.90000000002,4232631.00000000000,28,Gunnison,Tomichi Creek
"2800624",LOCKWOOD MUNDELL DITCH,356163.00000000000,4267269.00000000000,28,Gunnison,Tomichi Creek
"2801636",CLOVIS METROZ NO1 ALT 3,367266.00000000000,4273907.00000000000,28,Gunnison,Tomichi Creek
"2800594",HOT SPRINGS NO 2 DITCH AP,360879.00000000000,4260354.00000000000,28,Gunnison,Tomichi Creek
"2800691",SOUTH KREUGER DITCH,346382.09999999998,4255205.70000000019,28,Gunnison,Tomichi Creek
"2800826",MILK CREEK DITCH,381932.00000000000,4246253.00000000000,28,Gunnison,Tomichi Creek
"2800631",MCCANNE NO 1 DITCH,342973.09999999998,4265214.90000000037,28,Gunnison,Tomichi Creek
"2800598",J T HORN DITCH,367349.00000000000,4255464.00000000000,28,Gunnison,Tomichi Creek
"2800608",KENDALL NO. 4 DITCH,377235.00000000000,4257016.00000000000,28,Gunnison,Tomichi Creek
"2800566",GOODRICH DITCH,356461.20000000001,4258673.59999999963,28,Gunnison,Tomichi Creek
"2800669",PARLIN NO 1 DITCH,351064.00000000000,4263255.00000000000,28,Gunnison,Tomichi Creek
"2800887",ROCK CREEK DITCH,341604.50000000000,4242159.20000000019,28,Gunnison,Tomichi Creek
"2801586",TEMPLETON DITCH AP,372503.00000000000,4252788.00000000000,28,Gunnison,Tomichi Creek
